file,symbols_and_lines,components_and_lines,choices_and_lines,api_calls_and_lines,route_guards,state_and_subscriptions,flags,relative_dependencies
server/routes/public-service-areas.js,,,,,,; ,,server/models/db.js; server/services/logger.js
server/routes/public-services-menu.js,,,,,,; ,,server/services/public-services-menu.js
server/routes/public-shortlinks.js,,,,,shortlinkLimiter:43,; ,,server/models/db.js; server/services/logger.js; server/services/short-url.js; server/utils/bot-ua.js; server/constants/business.js; server/middleware/rate-limit-key.js
server/routes/public-ui-flags.js,,,,,,; ,,
server/routes/push.js,,,,,authenticate:17,; ,,server/models/db.js; server/middleware/auth.js
server/routes/receipt-v2.js,,,,,noStore:9,; ,,server/models/db.js; server/services/invoice.js; server/middleware/no-store.js; server/services/pdf/invoice-pdf.js; server/services/logger.js; server/services/payer.js; server/services/invoice-email.js
server/routes/referral-links.js,,,,,,; ,,server/models/db.js; server/services/logger.js; server/middleware/rate-limit-key.js
server/routes/referrals-v2.js,,,,,authenticate:17,; ,,server/models/db.js; server/middleware/auth.js; server/services/logger.js; server/services/referral-engine.js; server/services/messaging/send-customer-message.js; server/services/sms-template-renderer.js; server/utils/phone.js; server/services/email-template-library.js
server/routes/referrals.js,,,,,authenticate:10,; ,,server/models/db.js; server/middleware/auth.js; server/services/logger.js; server/services/messaging/send-customer-message.js; server/services/sms-template-renderer.js
server/routes/reports-public.js,,,,,reportLimiter:213,; ,,server/models/db.js; server/services/logger.js; server/utils/address-normalizer.js; server/services/stamped-address.js; server/services/project-report-links.js; server/services/project-report-assistant.js; server/services/project-types.js; server/services/report-followup-appointment.js; server/services/cta-service-request.js; server/services/service-report/report-data.js; server/services/service-report/report-identity-snapshot.js; server/services/service-report/assessment-pin.js; server/config/index.js; server/middleware/admin-auth.js; server/services/pest-forecast/forecast.js; server/services/service-report/service-line-configs.js; server/services/pest-pressure/orchestrate.js; server/services/pest-pressure/store.js; server/services/pest-pressure/customer-view.js; server/services/pest-pressure/one-time-exclusion.js; server/services/service-report/pdf.js; server/services/social-media.js; server/utils/portal-url.js; server/services/service-report/time-format.js; server/services/service-report/pdf-storage.js; server/services/service-report/technician-report-copy.js; server/services/service-report/mosquito-report-v2.js; server/services/service-report/pest-report-v2.js; server/services/service-report/termite-report-v2.js; server/services/service-report/cockroach-report-v2.js; server/services/service-report/reservice-report.js; server/services/treatment-zone-maps.js; server/services/service-report/photo-marks.js; server/services/termite-stations.js; server/services/service-report/treatment-narrative.js; server/services/service-report/pdf-queue.js; server/services/service-report/pdf-events.js; server/services/service-report/dynamic-context.js; server/services/service-report/report-assistant.js; server/constants/business.js; server/services/service-report/report-consistency.js; server/config/feature-gates.js; server/services/service-report/cross-sell.js; server/services/referral-engine.js; server/services/referral-share.js; server/services/photos.js; server/config/locations.js; server/services/estimate-add-service-request.js; server/services/service-report/click-estimate-mint.js; server/services/estimate-pricing-audit.js; server/services/notification-triggers.js; server/services/service-report/recap-pipeline.js; server/services/service-report/recap-storage.js; server/services/pdf/brand-logo.js
server/routes/requests.js,,,,,,; ,,server/models/db.js; server/middleware/auth.js; server/services/logger.js; server/services/notification-service.js; server/services/messaging/send-customer-message.js; server/services/messaging/gsm-normalize.js; server/services/sms-template-renderer.js; server/services/account-membership-email.js; server/services/cancellation-processor.js; server/services/cancellation-confirmations.js; server/services/cancellation-eligibility.js; server/services/cancellation-resolution/index.js; server/services/cancellation-resolution/reason-codes.js; server/services/cancellation-resolution/resolve.js; server/utils/datetime-et.js; server/utils/request-photo-validation.js; server/services/admin-cancellation.js; server/services/reservice-link.js; server/services/cancellation-resolution/facts.js; server/services/address-validation/index.js; server/services/cancellation-resolution/impact.js; server/services/cancellation-resolution/restart.js; server/services/cancellation-resolution/actions.js
server/routes/reschedule-public.js,,,,,noStore:57; :149,; ,,server/models/db.js; server/services/logger.js; server/services/rebooker.js; server/middleware/no-store.js; server/utils/datetime-et.js; server/services/stamped-address.js; server/services/weather-forecast.js; server/services/call-booking-source-actions.js; server/services/visit-groups.js; server/routes/booking.js; server/services/scheduling/parse-when.js; server/services/appointment-reminders.js; server/routes/admin-dispatch.js; server/services/dispatch-assignment.js; server/services/twilio.js
server/routes/reservice-public.js,,,,,noStore:68; :77,; ,,server/models/db.js; server/services/logger.js; server/middleware/no-store.js; server/utils/datetime-et.js; server/services/reservice-scheduler.js; server/routes/booking.js; server/services/scheduling/parse-when.js
server/routes/review-gate.js,,,,,noStore:10,; ,,server/models/db.js; server/services/logger.js; server/middleware/no-store.js; server/config/locations.js; server/config/models.js; server/services/llm/call.js; server/utils/portal-url.js; server/utils/bot-ua.js; server/services/review-request.js; server/middleware/rate-limit-key.js; server/config/feature-gates.js; server/services/notification-service.js; server/services/customer-contact.js; server/services/tech-photo.js; server/services/photos.js; server/services/referral-invite-email.js; server/services/workflows/referral-nudge.js; server/services/customer-health.js; server/services/twilio.js; server/services/health-alerts.js
server/routes/review-public.js,,,,,noStore:13; :14,; ,,server/services/review-request.js; server/middleware/no-store.js; server/middleware/rate-limit-key.js
server/routes/reviews-public.js,,,,,,; ,,server/models/db.js
server/routes/satisfaction.js,,,,,authenticate:9,; ,,server/models/db.js; server/middleware/auth.js; server/services/twilio.js; server/services/logger.js; server/services/review-request.js; server/config/locations.js
server/routes/schedule.js,,,,,authenticate:37,; ,,server/models/db.js; server/middleware/auth.js; server/services/logger.js; server/services/notification-service.js; server/utils/service-normalizer.js; server/services/waveguard-existing-services.js; server/services/self-booking-plan-sync.js; server/utils/datetime-et.js; server/services/appointment-ics-eligibility.js; server/services/call-booking-source-actions.js; server/services/cancellation-eligibility.js; server/services/visit-groups.js; server/services/reservice-scheduler.js; server/routes/reschedule-public.js; server/config/feature-gates.js; server/services/estimate-card-holds.js
server/routes/secure-card-public.js,,,,,:37; :46,; ,,server/services/logger.js; server/services/appointment-card-request.js; server/config/stripe-config.js; server/services/secure-appointment-plans.js
server/routes/service-outlines-public.js,,,,,,; ,,server/models/db.js; server/services/lawn-service-outline.js
server/routes/service-preferences.js,,,,,:25; authenticate:26,; ,,server/models/db.js; server/middleware/auth.js; server/services/logger.js; server/services/notification-service.js; server/services/account-membership-email.js
server/routes/service-records.js,,,,,"adminAuthenticate,requireTechOrAdmin:7",; ,,server/models/db.js; server/middleware/admin-auth.js; server/services/service-report/photo-chain.js
server/routes/services.js,,,,,authenticate:13,; ,,server/models/db.js; server/services/photos.js; server/middleware/auth.js; server/services/project-types.js; server/utils/datetime-et.js
server/routes/social-feed-public.js,,,,,:15,; ,,server/services/logger.js; server/services/social-feed.js
server/routes/stripe-terminal.js,,,,,,; ,,server/models/db.js; server/services/logger.js; server/config/stripe-config.js; server/config/index.js; server/middleware/admin-auth.js; server/config/feature-gates.js; server/services/stripe-pricing.js; server/services/invoice-helpers.js; server/services/stripe.js; server/services/audit-log.js; server/services/customer-credit.js; server/services/pay-combined.js
server/routes/stripe-webhook-helpers.js,,,,,,; ,,
server/routes/stripe-webhook.js,,,,,,; ,,server/utils/sentry-scrub.js; server/models/db.js; server/services/logger.js; server/services/autopay-eligibility.js; server/config/stripe-config.js; server/routes/stripe-webhook-helpers.js; server/services/notification-triggers.js; server/services/notification-service.js; server/services/messaging/send-customer-message.js; server/services/sms-template-renderer.js; server/utils/datetime-et.js; server/services/stripe-invoice-state.js; server/services/stripe-pricing.js; server/config/feature-gates.js; server/services/invoice-helpers.js; server/utils/portal-url.js; server/services/payment-lifecycle-email.js; server/services/receipt-delivery-queue.js; server/config/twilio-numbers.js; server/services/estimate-card-holds.js; server/services/appointment-card-request.js; server/services/billing-pause.js; server/services/payer-statement-settle.js; server/services/payer-statement-followups.js; server/services/pay-combined.js; server/services/stripe.js; server/services/project-report-hold.js; server/services/estimate-deposits.js; server/services/customer-credit.js; server/services/invoice-followups.js; server/services/annual-prepay-renewals.js; server/services/payment-plans.js; server/services/payment-method-consents.js; server/services/autopay-enrollment.js; server/services/review-request.js; server/services/billing-cron.js; server/services/autopay-log.js; server/services/customer-health.js; server/services/invoice.js; server/services/autopay-setup-link.js; server/services/recurring-card-on-file.js; server/routes/estimate-public.js; server/services/payer.js; server/services/stripe-banking.js
server/routes/tech-field-lead.js,,,,,adminAuthenticate:7,; ,,server/models/db.js; server/middleware/admin-auth.js; server/services/twilio.js
server/routes/tech-knowledge.js,,,,,"adminAuthenticate,requireTechOrAdmin:7",; ,,server/middleware/admin-auth.js; server/services/knowledge/wiki-qa.js
server/routes/tech-lawn-diagnostic.js,,,,,"adminAuthenticate,requireTechOrAdmin:160",; ,,server/models/db.js; server/middleware/admin-auth.js; server/services/logger.js; server/services/lawn-assessment.js; server/services/lawn-diagnostic-report.js; server/services/lawn-diagnostic-prompt.js; server/services/lawn-diagnostic-analyze.js; server/utils/datetime-et.js
server/routes/tech-notifications.js,,,,,"adminAuthenticate,requireTechOrAdmin:13",; ,,server/models/db.js; server/services/time-tracking.js; server/services/geofence-matcher.js; server/services/geofence-handler.js; server/middleware/admin-auth.js
server/routes/tech-social.js,,,,,"adminAuthenticate,requireTechOrAdmin:40",; ,<computed>:58,server/models/db.js; server/services/logger.js; server/middleware/admin-auth.js; server/services/tech-social-caption.js; server/services/social-compliance-judge.js; server/services/social-media.js; server/services/feature-flags.js; server/config/locations.js
server/routes/tech-timetracking.js,,,,,"adminAuthenticate,requireTechOrAdmin:10",; ,,server/models/db.js; server/services/time-tracking.js; server/services/timesheet-approval.js; server/middleware/admin-auth.js; server/utils/datetime-et.js; server/utils/staff-time-work-date.js
server/routes/tech-track.js,,,,,"adminAuthenticate,requireTechOrAdmin:302",; ,,server/models/db.js; server/config/index.js; server/services/logger.js; server/middleware/admin-auth.js; server/services/track-transitions.js; server/services/job-status.js; server/services/call-booking-source-actions.js; server/services/outbound-review-confirm.js; server/services/visit-groups.js; server/services/appointment-reminders.js; server/utils/service-duration-capture.js; server/services/service-photos.js; server/services/service-report/photo-marks.js; server/services/rain-out.js; server/services/service-report/trace-eligibility.js; server/services/service-completion-profiles.js; server/services/service-report/recap-media.js; server/config/feature-gates.js; server/services/treatment-zone-maps.js; server/services/service-report/pdf-storage.js; server/services/geocoder.js; server/services/treatment-zone-suggest.js; server/middleware/rate-limit-key.js; server/services/call-recording-processor.js
server/routes/tool-health.js,,,,,"adminAuthenticate,requireAdmin:17",; ,,server/models/db.js; server/middleware/admin-auth.js
server/routes/track-public.js,,,,,:75,; ,,server/models/db.js; server/services/logger.js; server/services/tech-photo.js; server/services/photos.js; server/services/customer-tracking-eta.js; server/services/tracking-vehicle-location.js; server/services/geocoder.js; server/services/stamped-address.js; server/services/customer-contact.js; server/services/stops-ahead.js; server/config/feature-gates.js; server/services/review-outreach-templates.js
server/routes/tracking.js,,,,,authenticate:16,; ,,server/models/db.js; server/middleware/auth.js; server/services/logger.js; server/utils/datetime-et.js; server/services/tech-photo.js; server/services/customer-tracking-eta.js; server/services/tracking-vehicle-location.js; server/services/stops-ahead.js; server/constants/business.js; server/config/feature-gates.js; server/services/stamped-address.js; server/services/weather-forecast.js; server/services/photos.js; server/services/bouncie.js
server/routes/twilio-messenger-webhook.js,,,,,,; ,,server/models/db.js; server/services/logger.js; server/services/sms-media.js; server/services/conversations.js
server/routes/twilio-voice-webhook.js,,,,GET/default <computed>:183; GET/default <computed>:1221,,; ,,server/models/db.js; server/services/logger.js; server/config/twilio-numbers.js; server/services/twilio-failure-alerts.js; server/services/conversations.js; server/services/messaging/inbound-dedupe.js; server/services/call-routing-config.js; server/services/voice-route-decision.js; server/services/voice-agent/relay-protocol.js; server/services/voice-agent/relay-server.js; server/services/call-recording-processor.js; server/services/missed-call-bell.js; server/utils/phone.js; server/utils/known-caller-phone.js; server/services/voice-agent/relay-transfer.js; server/services/call-routing-gates.js; server/services/voice-agent/relay-profiles.js; server/config/feature-gates.js; server/middleware/spam-block.js; server/services/notification-service.js; server/utils/pan-scrub.js
server/routes/twilio-webhook.js,,,,,,; ,,server/models/db.js; server/config/twilio-numbers.js; server/services/twilio.js; server/services/logger.js; server/utils/datetime-et.js; server/services/customer-default-rows.js; server/services/messaging/validators/suppression.js; server/services/messaging/opt-out-detector.js; server/services/messaging/inbound-dedupe.js; server/services/conversations.js; server/services/sms-media.js; server/services/twilio-failure-alerts.js; server/services/sms-intent.js; server/utils/portal-url.js; server/utils/name-case.js; server/utils/intake-normalize.js; server/config/feature-gates.js; server/services/contact-correction.js; server/services/contact-correction-queue.js; server/middleware/spam-block.js; server/services/customer-intelligence/event-rescore.js; server/services/recipient-optin.js; server/services/reschedule-intent-flagger.js; server/services/notification-service.js; server/services/reschedule-sms.js; server/services/lead-intake.js; server/services/customer-stages.js; server/config/locations.js; server/routes/admin-customers.js; server/services/notification-triggers.js; server/services/estimate-clarify-asks.js; server/services/estimator-engine/sms-thread.js; server/services/estimate-conversion-agent.js; server/services/ai-assistant/assistant.js; server/services/messaging/send-customer-message.js; server/services/context-aggregator.js; server/services/response-drafter.js; server/services/sms-shadow-drafter.js; server/services/messaging/suppression-ownership.js; server/services/appointment-reminders.js; server/services/messaging/landline-suppression.js; server/services/voicemail-lead-sms.js; server/services/dropped-call-sms.js
server/routes/visual-service-moments.js,,,,,,; ,,server/models/db.js; server/services/logger.js; server/middleware/admin-auth.js; server/services/visual-service-notes.js
server/routes/webhooks-bouncie.js,,,,,,; ,,server/models/db.js; server/services/logger.js; server/services/bouncie-mileage.js; server/services/gps-arrival-detector.js; server/services/tech-status.js; server/services/customer-tracking-eta.js; server/services/bouncie-webhook-security.js; server/services/bouncie-payload.js
server/routes/webhooks-resend.js,,,,,,; ,,server/models/db.js; server/services/logger.js
server/routes/webhooks-sendgrid.js,,,,,,; ,,server/models/db.js; server/services/logger.js; server/services/email-bounce-recovery.js; server/services/email-bounce-rescue.js; server/services/transactional-email-provider-retry.js
server/routes/webhooks-voice-agent.js,,,,,,; ,,server/services/logger.js; server/config/feature-gates.js; server/utils/phone.js; server/services/lead-from-extraction.js
server/routes/well-known.js,,,,,,; ,,server/config/feature-gates.js
server/services/admin-cancellation.js,,,,,,; ,,server/models/db.js; server/services/logger.js; server/utils/datetime-et.js; server/services/cancellation-resolution/index.js; server/services/cancellation-resolution/reason-codes.js; server/services/cancellation-resolution/impact.js; server/services/cancellation-processor.js; server/services/cancellation-eligibility.js; server/services/cancellation-confirmations.js; server/services/customer-offboarding.js; server/services/annual-prepay-renewals.js; server/services/estimate-card-holds.js; server/services/appointment-card-request.js; server/services/notification-service.js; server/services/invoice.js; server/services/audit-log.js
server/services/agent-activity.js,,,claim=Claim opportunity:43; brief=Build brief:44; agent=Write draft:45; uniqueness_gate=Uniqueness gate:46; quality_gate=Quality gate:47; seo_completion_gate=SEO completion gate:48; publish=Publish:49; index_submit=Submit to index:50; link_plan=Plan internal links:51; inbound=Inbound text:258; draft=Draft reply:259; approve=Owner approval:260,,,; ,,server/models/db.js; server/config/feature-gates.js
server/services/agent-control/sources/agent-decisions.js,,,decide=Decide:164; safety=Safety flags:165; review=Owner review:166,,,; ,,server/models/db.js; server/services/agent-control/sources/shape.js
server/services/agent-control/sources/autonomous-runs.js,,,,,,; ,,server/models/db.js; server/services/agent-activity.js; server/services/agent-control/sources/shape.js
server/services/agent-control/sources/call-log.js,,,transcribe=Transcribe:161; extract=Extract:162; enrich=Enrich:163; link=Link customer / lead:164,,,; ,,server/models/db.js; server/services/agent-control/sources/shape.js; server/services/voice-agent/relay-protocol.js; server/config/call-extraction-retry.js
server/services/agent-control/sources/managed-sessions.js,,,turn_${…}=Turn ${…}:121,,,; ,,server/models/db.js; server/services/agent-control/sources/shape.js; server/services/agent-control/taxonomy.js
server/services/agent-control/sources/message-drafts.js,,,draft=Draft reply:141; approve=Owner approval:142,,,; ,,server/models/db.js; server/services/agent-control/sources/shape.js; server/services/agent-control/sources/agent-decisions.js
server/services/agent-watchdog-liveness.js,,,,,,; ,,server/models/db.js; server/services/logger.js; server/services/notification-service.js; server/config/feature-gates.js; server/utils/datetime-et.js
server/services/annual-prepay-renewals.js,,,,,,; ,,server/models/db.js; server/services/logger.js; server/utils/customer-comms-lock.js; server/utils/datetime-et.js; server/services/messaging/send-customer-message.js; server/services/sms-template-renderer.js; server/services/account-membership-email.js; server/services/scheduling/occupancy.js; server/services/estimate-converter.js; server/services/notification-service.js; server/services/customer-properties.js; server/services/visit-groups.js; server/services/secure-appointment-plans.js; server/services/appointment-reminders.js; server/services/invoice.js; server/services/customer-credit.js; server/services/autopay-eligibility.js; server/services/retry-collectibility.js; server/services/billing-lane.js; server/services/payer.js; server/services/estimate-card-holds.js; server/services/estimate-first-application-invoice.js; server/services/completion-invoice-candidate.js; server/services/completion-charge-verdict.js; server/config/feature-gates.js; server/services/setup-fee-obligation.js; server/config/invoice-followups.js; server/services/invoice-helpers.js; server/utils/portal-url.js; server/services/short-url.js; server/services/collections/rail-guard.js; server/services/collections/contact-ledger.js
server/services/appointment-card-request.js,,,,,,; ,,server/models/db.js; server/services/logger.js; server/utils/portal-url.js; server/utils/datetime-et.js; server/services/call-booking-catalog.js; server/services/messaging/send-customer-message.js; server/services/estimate-card-holds.js; server/routes/admin-sms-templates.js; server/services/secure-appointment-plans.js; server/services/payer.js; server/services/autopay-eligibility.js; server/services/autopay-enrollment.js; server/services/notification-service.js; server/services/payment-method-consents.js; server/services/waveguard-existing-services.js; server/config/twilio-numbers.js; server/services/messaging/deferred-recipient-identity.js; server/services/card-enrollment-email.js; server/services/stripe.js; server/services/autopay-setup-link.js; server/config/feature-gates.js; server/services/appointment-reminders.js; server/services/billing-lane.js; server/services/autopay-log.js; server/services/completion-balance-sweep.js; server/services/invoice.js
server/services/appointment-reminders.js,,,,GET/default <computed>:1387,,; ,,server/models/db.js; server/services/logger.js; server/services/messaging/send-customer-message.js; server/services/messaging/validators/line-type.js; server/services/customer-contact.js; server/routes/admin-sms-templates.js; server/utils/datetime-et.js; server/services/appointment-email.js; server/services/notification-service.js; server/services/reschedule-link.js; server/services/appointment-link.js; server/services/slot-reservation.js; server/services/recipient-optin.js; server/config/feature-gates.js; server/services/messaging/send-window.js; server/utils/sms-time-format.js; server/services/estimate-card-holds.js; server/config/index.js; server/config/twilio-numbers.js; server/services/composer-customer-links.js; server/services/visit-groups.js; server/services/messaging/suppression-ownership.js; server/services/messaging/landline-suppression.js; server/services/job-status.js
server/services/autopay-setup-link.js,,,,,,; ,,server/models/db.js; server/services/logger.js; server/utils/portal-url.js; server/services/messaging/send-customer-message.js; server/config/feature-gates.js; server/services/billing-lane.js; server/services/autopay-enrollment.js; server/services/autopay-eligibility.js; server/services/payer.js; server/services/email-template-library.js; server/services/payment-method-consents.js; server/services/appointment-card-request.js; server/services/stripe.js; server/services/notification-service.js
server/services/autopay-sms-digest.js,,,,,,; ,,server/services/sendgrid-mail.js; server/services/logger.js; server/services/ops-digest.js; server/models/db.js; server/utils/internal-email-recipients.js; server/services/billing-lane.js
server/services/billing-cron.js,,,,,,; ,,server/models/db.js; server/services/logger.js; server/services/twilio.js; server/services/messaging/send-customer-message.js; server/services/autopay-log.js; server/utils/datetime-et.js; server/routes/admin-sms-templates.js; server/services/payment-lifecycle-email.js; server/services/account-membership-email.js; server/services/annual-prepay-renewals.js; server/services/billing-lane.js; server/services/retry-collectibility.js; server/config/feature-gates.js; server/services/billing-helpers.js; server/services/autopay-eligibility.js; server/services/stripe.js; server/services/automation-enroll.js; server/services/invoice.js; server/services/setup-fee-alert-reconcile.js; server/services/recurring-card-on-file.js
server/services/booking-funnel-canary.js,,,,,,; ,,server/models/db.js; server/services/logger.js; server/config/feature-gates.js; server/services/notification-service.js; server/services/twilio.js
server/services/call-booking-miss-watchdog.js,,,,,,; ,,server/models/db.js; server/services/logger.js; server/services/notification-service.js; server/utils/datetime-et.js; server/config/feature-gates.js; server/utils/cron-lock.js
server/services/call-commitments-watchdog.js,,,,,,; ,,server/models/db.js; server/services/logger.js; server/services/notification-service.js; server/services/call-commitments.js; server/services/internal-test-customers.js; server/config/feature-gates.js; server/utils/cron-lock.js; server/utils/datetime-et.js
server/services/call-ingest-watchdog.js,,,,,,; ,,server/models/db.js; server/services/logger.js; server/services/notification-service.js; server/config/feature-gates.js; server/utils/cron-lock.js
server/services/call-processing-stall-watchdog.js,,,,,,; ,,server/models/db.js; server/services/logger.js; server/services/notification-service.js; server/utils/call-timeline.js; server/services/internal-test-customers.js; server/utils/claim-ceiling.js; server/utils/datetime-et.js; server/config/feature-gates.js; server/utils/cron-lock.js
server/services/call-recording-processor.js,,,,GET/default <computed>:4889; POST <computed>:5003; POST <computed>:5120; POST https://generativelanguage.googleapis.com/v1beta/models/${…}:generateContent?key=${…}:5180; POST https://generativelanguage.googleapis.com/v1beta/models/${…}:generateContent?key=${…}:5925,,; setInterval None:6549,,server/models/db.js; server/services/logger.js; server/services/technician-eligibility.js; server/config/models.js; server/services/messaging/send-customer-message.js; server/services/newsletter-subscribers.js; server/services/newsletter-confirm.js; server/config/twilio-numbers.js; server/utils/phone.js; server/utils/triage-locks.js; server/config/locations.js; server/services/voice-agent/relay-transfer.js; server/services/voice-agent/relay-transcript.js; server/utils/datetime-et.js; server/services/customer-stages.js; server/utils/intake-normalize.js; server/utils/lead-service-interest.js; server/utils/name-case.js; server/schemas/validate-extraction.js; server/utils/normalize-extraction-v2.js; server/utils/pan-scrub.js; server/services/prompts/call-extraction-v1.js; server/services/llm/call.js; server/services/call-route-decisions.js; server/services/call-field-candidates.js; server/schemas/call-extraction.model-output.schema.json; server/services/call-triage-flags.js; server/services/address-validation/recovery.js; server/services/contact-dictation.js; server/services/contact-quarantine-arbiter.js; server/services/call-routing-gates.js; server/config/feature-gates.js; server/services/call-disposition.js; server/services/call-spam-classifier.js; server/services/call-profile-enrichment.js; server/utils/extraction-compat.js; server/services/call-booking-catalog.js; server/services/address-validation/index.js; server/services/sms-template-renderer.js; server/services/conversations.js; server/services/scheduling/occupancy.js; server/config/transcription-vocabulary.js; server/services/notification-service.js; server/config/call-extraction-retry.js; server/utils/name-match.js; server/utils/lead-extracted-data-merge.js; server/utils/call-lead-customer-gate.js; server/utils/call-lead-source.js; server/services/voice-agent/relay-protocol.js; server/services/customer-properties.js; server/utils/non-lead-call-content.js; server/services/lead-first-touch-resume.js; server/services/estimator-engine/index.js; server/services/payer.js; server/services/customer-contact.js; server/services/service-contact-events.js; server/utils/lead-contact-completeness.js; server/utils/workable-lead-signal.js; server/services/appointment-reminders.js; server/services/inspection-credit.js; server/services/lead-statuses.js; server/utils/call-timeline.js; server/services/customer-address-fanout.js; server/utils/address-normalizer.js; server/services/ads/call-attribution.js; server/services/ads/google-call-bridge.js; server/services/notification-triggers.js; server/services/lead-estimate-link.js; server/services/lead-funnel-bridge.js; server/services/re-service.js; server/services/customer-email-fanout.js; server/services/property-role-proposals.js; server/services/email-bounce-recovery.js; server/routes/admin-customers.js; server/services/customer-default-rows.js; server/services/stripe.js; server/services/call-property-lookup.js; server/services/recipient-optin.js; server/services/contact-correction.js; server/services/dropped-call-sms.js; server/services/voicemail-lead-sms.js; server/services/estimate-clarify-asks.js; server/services/reservice-scheduler.js; server/utils/customer-comms-lock.js; server/services/visit-groups.js; server/services/scheduling/tech-day-lock.js; server/services/tech-visit-notifications.js; server/services/outbound-review-confirm.js; server/services/appointment-card-request.js; server/services/appointment-link.js; server/services/composer-customer-links.js; server/services/appointment-email.js; server/services/estimator-engine/booking-predraft.js; server/services/automation-runner.js; server/services/csr/csr-coach.js; server/services/call-commitments.js; server/services/unrecorded-call-watchdog.js
server/services/cancellation-processor.js,,,,,,; ,,server/models/db.js; server/services/logger.js; server/services/track-transitions.js; server/services/job-status.js; server/utils/datetime-et.js; server/config/feature-gates.js; server/services/cancellation-eligibility.js; server/utils/customer-comms-lock.js; server/services/notification-service.js; server/services/self-booking-plan-sync.js; server/services/pricing-engine/constants.js; server/services/plan-rate-ledger.js; server/services/billing-lane.js; server/services/tech-visit-notifications.js; server/services/appointment-reminders.js; server/services/invoice.js; server/services/estimate-card-holds.js; server/services/appointment-card-request.js; server/services/churn-classifier.js
server/services/cancellation-resolution/actions.js,,,,,,; ,,server/models/db.js; server/services/logger.js; server/services/cancellation-resolution/templates.js; server/services/notification-service.js; server/services/cancellation-resolution/retention-offer.js; server/services/reservice-link.js; server/services/cancellation-resolution/holds.js
server/services/collections/outbound-voice/collections-conversation.js,,,,,,; ,,server/config/models.js; server/models/db.js; server/services/logger.js; server/services/collections/outbound-voice/script.js; server/services/collections/outbound-voice/gates.js; server/services/collections/outbound-voice/staffed-hours.js; server/services/collections/outbound-voice/supervision.js; server/services/collections/outbound-voice/outcomes.js; server/services/collections/outbound-voice/flags.js; server/services/invoice-helpers.js; server/utils/datetime-et.js; server/services/collections/account-anchor.js; server/services/invoice.js; server/utils/pan-scrub.js; server/services/collections/contact-policy.js; server/services/notification-service.js; server/services/collections/rail-guard.js; server/services/collections/consent-provenance.js; server/services/collections/contact-ledger.js; server/services/voice-agent/relay-transcript.js
server/services/collections/outbound-voice/flags.js,,,,,,; ,,server/models/db.js; server/services/logger.js; server/services/notification-service.js
server/services/collections/shadow-sweep.js,,,,,,; ,,server/models/db.js; server/services/logger.js; server/services/collections/contact-policy.js; server/utils/datetime-et.js; server/services/invoice-helpers.js; server/services/collections/account-anchor.js; server/services/collections/case-lock.js; server/services/notification-service.js
